연도,시도,시군구,log_피해밀도_본per_ha,Y_bin,노출도_점수,기후위험도_점수,지자체대응역량_점수,인위적확산_점수,취약성지수_동일가중,취약성지수_실증가중
2017,경상북도,예천군,0.0,0,0.3891962892792866,0.43223129676453176,-0.19356335847326148,-0.7754022678611023,-0.03688451007263635,-0.2690446843284612
2018,경상북도,예천군,0.0,0,0.394574840199301,-0.1824879918813928,0.6598233988354024,-0.8170463867399133,0.013715965103349353,-0.07510624093425794
2019,경상북도,예천군,0.0,0,0.394574840199301,-0.23066511463644046,-1.99773058234472,-0.7915383185076805,-0.6563397938223849,-0.7284770531722335
2020,경상북도,예천군,0.0,0,0.415406078729452,-0.2011158493634485,-1.8193580301894312,-0.7645857125057745,-0.5924133783323005,-0.6655269012125093
2021,경상북도,예천군,0.0001999800026662,1,0.415406078729452,0.04498014938601558,-2.1391902155201303,-0.741061429853279,-0.6049663543144854,-0.7340406867013416
2022,경상북도,예천군,0.000899595242836,1,0.415406078729452,-0.21281442959021699,-2.0159969270302343,-0.7151020224317194,-0.6321268250806796,-0.6929519779345884
2023,경상북도,예천군,0.0005998200719676,1,0.4199378522197385,-0.12031038830237414,-2.0283142751973795,-0.679466699587982,-0.6020383777169993,-0.6785498078189545
2016,경상북도,울릉군,0.0,0,-0.4922832445808239,-0.44545670829638007,0.38376925236808673,0.3804895592516176,-0.04337028531437491,0.11119494676354331
2017,경상북도,울릉군,0.0,0,-0.48850832674707145,-1.0371751684426864,0.7113485554179262,0.41364493351850434,-0.10017250156333186,0.20622572004297177
2018,경상북도,울릉군,0.0,0,-0.48173595677559394,-0.8380255101607235,0.6598233988354024,0.4375044386531846,-0.05560840736193258,0.20679655920502343
2019,경상북도,울릉군,0.0,0,-0.48173595677559394,-0.6378748001319446,0.6638779072792429,0.5344813479820428,0.019687124588436772,0.2513906789532215
2020,경상북도,울릉군,0.0,0,-0.455024878644827,-0.9806137848777093,-0.9788107206822421,0.5803877748663772,-0.4585154023346003,-0.13242906518927616
2021,경상북도,울릉군,0.0,0,-0.455024878644827,-0.6193767786594043,0.6619774963281565,0.5942628303730872,0.04545966734925308,0.2854726051991404
2022,경상북도,울릉군,0.0,0,-0.455024878644827,-1.0326408857528995,-1.1240253952832302,0.6154667957595001,-0.4990560909803642,-0.1535182274980212
2023,경상북도,울릉군,0.0,0,-0.44641210508644463,-1.2348730633922205,0.7253507311642879,0.6514507554147838,-0.07612092047489835,0.32640474409700626
2016,경상북도,울진군,0.0,0,2.738349719729342,-0.7118369620473882,0.38376925236808673,0.7603394379192365,0.7926553619923192,1.2635987076448691
2017,경상북도,울진군,0.0,0,2.7439189673957687,-0.5282903056527197,0.7113485554179262,0.7931814988955674,0.9300396790141356,1.3624641848545211
2018,경상북도,울진군,0.0,0,2.745558153990083,-0.7030722375672961,0.6598233988354024,0.8154656589746334,0.8794437435582056,1.3591223475708687
2019,경상북도,울진군,0.0,0,2.745558153990083,-0.0207210425979705,0.6638779072792429,0.9184422825321166,1.076789325300868,1.4084881540315874
2020,경상북도,울진군,0.0,0,2.7970743118777124,-1.0470100836886889,-0.20589326232956595,0.8215113227032347,0.5914205721406731,1.1595639119815986
2021,경상북도,울진군,0.0,0,2.7970743118777124,-0.9652939263935743,-0.19933276517930826,0.7261450093086721,0.5896481574033755,1.119577824128384
2022,경상북도,울진군,0.0,0,2.7970743118777124,-0.35877251418217404,-0.13168489677378392,0.4609856222331836,0.6919006307887344,1.0224266782304743
2023,경상북도,울진군,0.0,0,2.7904396762010046,-0.6442408137007918,-0.06859671102146564,0.3177000760620544,0.5988255568852003,0.9718272772322567
2016,경상북도,의성군,0.0124225199985571,1,1.736516684699539,0.3213509523087127,-0.7515049323011778,0.405419268068782,0.427945493193964,0.5222135178485614
2017,경상북도,의성군,0.0005998200719676,1,1.7415295030463955,0.009002965142337949,-0.20955684863781923,0.43923355098389566,0.4950522926337025,0.672738679342159
2018,경상북도,의성군,0.0005998200719676,1,1.7447605116579183,-0.46842479024035527,-0.1490163590709459,0.46495394066758644,0.3980683257535509,0.6980751585585807
2019,경상북도,의성군,0.0005998200719676,1,1.7447605116579183,0.12133403489842097,0.6638779072792429,0.465029650500037,0.7487505260839048,0.9039373844501201
2020,경상북도,의성군,0.0051865266873,1,1.7737643257326783,-0.2955906097700346,0.6912197662605591,0.5089749888572577,0.6695921177701152,0.9371341184391899
2021,경상북도,의성군,0.0058826631581554,1,1.7737643257326783,0.3732100270991605,0.6619774963281565,0.3837840048385883,0.7981839634996459,0.8776598569477125
2022,경상북도,의성군,0.0069756137364252,1,1.7737643257326783,-0.3637731693973214,0.7039822447798998,0.3490186582414109,0.6157480148391669,0.8695990977753425
2023,경상북도,의성군,0.0093560949240249,1,1.7719274607323938,0.10251827811293455,0.7253507311642879,0.33369043333138987,0.7333717258352516,0.8696917003594784
2016,경상북도,청도군,0.1481613509805205,1,1.252493632294579,1.0948098200726002,0.38376925236808673,0.0898154269971744,0.7052220329331101,0.5227202564119244
2017,경상북도,청도군,0.0330478540462003,1,1.2572376188019083,-0.07567341854009857,-2.1189872636024343,0.05048060143524484,-0.22173561547634496,-0.12400928792060542
2018,경상북도,청도군,0.0595887914116575,1,1.2612376962349954,0.060455490871616,-2.3336645428831924,0.01660538911400094,-0.24884149166564504,-0.1907703189258129
2019,경상북도,청도군,0.0520230280671519,1,1.2612376962349954,0.8132464251953038,-2.125055626617327,0.09107737998862243,0.010126468700398631,-0.10250455203365189
2020,경상북도,청도군,0.0685927914656117,1,1.2854887201723972,0.6458063903109581,-1.894820836502415,0.0767155326366008,0.02829745165438527,-0.044604603961164474
2021,경상북도,청도군,0.055623903747997,1,1.2854887201723972,0.6995844909458422,-2.0687047997181915,0.09506036505266828,0.0028571941131790395,-0.07976129151882522
2022,경상북도,청도군,0.0314017631395316,1,1.2854887201723972,0.12836103011682207,-1.9852096011847846,0.11846717681023025,-0.11322316852133377,-0.051105551451166374
2023,경상북도,청도군,0.113864256149047,1,1.285941126667639,0.8227897372499919,-2.0631998138160594,0.15441989048846438,0.04998773514750904,-0.051568258057240995
2016,경상북도,청송군,0.0,0,1.526685945681239,-0.13880477080756956,-0.7736839203191948,0.3930511824722105,0.2518121092566713,0.445127330948466
2017,경상북도,청송군,0.0,0,1.531582221678967,-0.17072841990157822,-0.12309220111016375,0.4266468132995639,0.4161021034916972,0.623920359487808
2018,경상북도,청송군,0.0,0,1.5351466323431047,-0.8750235736820209,0.6598233988354024,0.34627767926368325,0.4165560341900424,0.78224185339852
2019,경상북도,청송군,0.0,0,1.5351466323431047,-0.21242658379357382,0.6638779072792429,0.34339714655360987,0.5824987755955959,0.78491435719403
2020,경상북도,청송군,0.0,0,1.5615660383530006,-0.4945837978132058,0.6912197662605591,0.3870728282508016,0.5363187087627889,0.8177986747108256
2021,경상북도,청송군,0.0,0,1.5615660383530006,-0.26520193765865235,0.6619774963281565,0.40337793971708547,0.5904298841848975,0.8186801261045524
2022,경상북도,청송군,0.0,0,1.5615660383530006,-0.7796753578343878,0.7039822447798998,0.3505487196191563,0.4591054112294172,0.8036492952269574
2023,경상북도,청송군,0.0,0,1.5607240612503828,-0.3972103618582057,0.7253507311642879,0.3865927545922877,0.5688642962871882,0.8262931470816617
2016,경상북도,칠곡군,0.1348804821938181,1,0.7506818875138771,0.7697571600256722,-1.3778158469951554,0.4227794446337811,0.14135066129454377,0.07427516454629016
2017,경상북도,칠곡군,0.0251802985302982,1,0.7551471621421433,0.20851865968721314,-2.045238201750029,0.45644747283426046,-0.15628122677160305,-0.0788733478411143
2018,경상북도,칠곡군,0.0188217542405877,1,0.7599445730189333,0.5608551686458324,-1.890204398261669,0.4817144545536298,-0.021922550510818373,-0.025969348402068132
2019,경상북도,칠곡군,0.0560021901152847,1,0.7599445730189333,0.6387883801949068,-2.1752293857601868,0.4312012744476099,-0.08632378952468417,-0.11912090034190556
2020,경상북도,칠곡군,0.0448777587780854,1,0.7974453252330052,0.25432457453979945,-1.98305494044236,0.4777480776006066,-0.1133842407672372,-0.040833070014733935
2021,경상북도,칠곡군,0.0542040540135121,1,0.7974453252330052,0.7478676039784056,-2.1176929300242686,0.4936605800767692,-0.01967985518402217,-0.06530644178416167
2022,경상북도,칠곡군,0.0540145883062382,1,0.7974453252330052,0.07356504993634025,-2.0695679836178322,0.5158686632869758,-0.17067223629037775,-0.04647639598485079
2023,경상북도,칠곡군,0.1035488756285588,1,0.8001859145084064,0.585681600480181,-2.062132616737606,0.5519769181120816,-0.03107204590923421,-0.025621007804579043
2016,경상북도,포항시,0.7411751495705269,1,0.6243705863520804,0.3306197654655605,-1.3778158469951554,0.6843267972190952,0.06537532551039518,0.14892339483384542
2017,경상북도,포항시,0.7971467705784301,1,0.6287657062650378,-0.5481749903441501,-0.4110989070178852,0.579745731391839,0.062309385073710394,0.3420181182368821
2018,경상북도,포항시,0.5162309884245414,1,0.6337638143669951,-0.3025621695263581,0.6598233988354024,0.4995945797024627,0.3726549058446256,0.5770713077054106
2019,경상북도,포항시,0.2752804897340374,1,0.6337638143669951,0.4841245792712774,0.6638779072792429,0.49611635110724706,0.5694706630061905,0.580028842751261
2020,경상북도,포항시,0.229205142692805,1,0.6838943316182734,-0.6181027852826835,0.6912197662605591,0.5463430471249817,0.3258385899302827,0.6194138690535069
2021,경상북도,포항시,0.1663615372152252,1,0.6838943316182734,0.34992940091489094,0.6619774963281565,0.562736432445353,0.5646344153266685,0.6235972563955927
2022,경상북도,포항시,0.1965531390406789,1,0.6838943316182734,0.1369271984726775,0.7039822447798998,0.58518150981652,0.5274963211718426,0.6430394412911304
2023,경상북도,포항시,0.6042066712632979,1,0.6871673027083931,-0.8201088522456932,0.7253507311642879,0.546178800726997,0.2846469955884962,0.6279811815467808
2016,광주광역시,광산구,0.0314986670593709,1,-0.22329378142129058,0.9605223345071023,0.38376925236808673,0.3393544835530888,0.36508807225174683,0.18142039689183573
2017,광주광역시,광산구,0.0007996801705643,1,-0.21936946381859057,0.5408076164351274,-0.23114098109150802,0.37457536809414677,0.11621813490479391,0.042543633377786605
