연도,시도,시군구,피해본수_당해연도,전년도_피해본수,행정구역면적_ha,피해밀도_본per ha,최근3년_피해증가율(%),연속발생연수,인접시군_피해밀도_본per ha,인접시군_산정방식,소나무류_면적_ha,산림면적_ha,소나무류_면적비율(%),소나무류_결측,최근감염목과의_거리_km,집단발생여부,데이터유형
2023,제주특별자치도,제주시,100527,15483,98382.7,1.0218,169.66,8,0.6585,SGIS실제인접,9154.8,44677.8,20.49,False,337.56,1,추정(시군구 평균비중 x 국가총량)
2024,제주특별자치도,제주시,84783,100527,98382.7,0.8618,172.58,9,0.5553,SGIS실제인접,9154.8,44677.8,20.49,False,337.56,1,추정(시군구 평균비중 x 국가총량)
2025,제주특별자치도,제주시,140170,84783,98382.7,1.4247,199.65,10,0.9181,SGIS실제인접,9154.8,44677.8,20.49,False,337.56,1,추정(시군구 평균비중 x 국가총량)
2016,충청남도,계룡시,0,0,6076.2,0.0,,0,0.0003,SGIS실제인접,915.3,5372.3,17.04,False,194.68,0,추정(시군구 평균비중 x 국가총량)
2017,충청남도,계룡시,0,0,6076.2,0.0,,0,0.0002,SGIS실제인접,915.3,5372.3,17.04,False,322.4,0,실측(원자료 기반)
2018,충청남도,계룡시,0,0,6076.2,0.0,,0,0.0,SGIS실제인접,915.3,5372.3,17.04,False,322.4,0,실측(원자료 기반)
2019,충청남도,계룡시,0,0,6076.2,0.0,,0,0.0001,SGIS실제인접,915.3,5372.3,17.04,False,194.68,0,실측(원자료 기반)
2020,충청남도,계룡시,0,0,6076.2,0.0,,0,0.0,SGIS실제인접,915.3,5372.3,17.04,False,194.68,0,실측(원자료 기반)
2021,충청남도,계룡시,0,0,6076.2,0.0,,0,0.0001,SGIS실제인접,915.3,5372.3,17.04,False,142.19,0,실측(원자료 기반)
2022,충청남도,계룡시,0,0,6076.2,0.0,,0,0.0002,centroid근접(대체),915.3,5372.3,17.04,False,165.64,0,실측(원자료 기반)
2023,충청남도,계룡시,0,0,6076.2,0.0,,0,0.0002,SGIS실제인접,915.3,5372.3,17.04,False,194.68,0,추정(시군구 평균비중 x 국가총량)
2024,충청남도,계룡시,0,0,6076.2,0.0,,0,0.0002,SGIS실제인접,915.3,5372.3,17.04,False,194.68,0,추정(시군구 평균비중 x 국가총량)
2025,충청남도,계룡시,0,0,6076.2,0.0,,0,0.0003,SGIS실제인접,915.3,5372.3,17.04,False,194.68,0,추정(시군구 평균비중 x 국가총량)
2016,충청남도,공주시,32,45,86317.0,0.0004,,1,0.0011,SGIS실제인접,9617.0,65374.8,14.71,False,216.73,0,추정(시군구 평균비중 x 국가총량)
2017,충청남도,공주시,76,32,86317.0,0.0009,,2,0.0001,SGIS실제인접,9617.0,65374.8,14.71,False,340.44,0,실측(원자료 기반)
2018,충청남도,공주시,0,76,86317.0,0.0,,0,0.0002,SGIS실제인접,9617.0,65374.8,14.71,False,340.44,0,실측(원자료 기반)
2019,충청남도,공주시,0,0,86317.0,0.0,20.33,0,0.0004,SGIS실제인접,9617.0,65374.8,14.71,False,216.73,0,실측(원자료 기반)
2020,충청남도,공주시,0,0,86317.0,0.0,-100.0,0,0.0001,SGIS실제인접,9617.0,65374.8,14.71,False,216.73,0,실측(원자료 기반)
2021,충청남도,공주시,7,0,86317.0,0.0001,,1,0.0004,SGIS실제인접,9617.0,65374.8,14.71,False,153.03,0,실측(원자료 기반)
2022,충청남도,공주시,13,7,86317.0,0.0002,85.71,2,0.0017,centroid근접(대체),9617.0,65374.8,14.71,False,189.02,0,실측(원자료 기반)
2023,충청남도,공주시,24,13,86317.0,0.0003,84.61,3,0.0008,SGIS실제인접,9617.0,65374.8,14.71,False,216.73,0,추정(시군구 평균비중 x 국가총량)
2024,충청남도,공주시,20,24,86317.0,0.0002,51.19,4,0.0007,SGIS실제인접,9617.0,65374.8,14.71,False,216.73,0,추정(시군구 평균비중 x 국가총량)
2025,충청남도,공주시,33,20,86317.0,0.0004,44.39,5,0.0012,SGIS실제인접,9617.0,65374.8,14.71,False,216.73,0,추정(시군구 평균비중 x 국가총량)
2016,충청남도,금산군,9,12,57620.6,0.0002,,1,0.0,SGIS실제인접,6513.6,43306.8,15.04,False,166.98,0,추정(시군구 평균비중 x 국가총량)
2017,충청남도,금산군,0,9,57620.6,0.0,,0,0.0,SGIS실제인접,6513.6,43306.8,15.04,False,309.18,0,실측(원자료 기반)
2018,충청남도,금산군,5,0,57620.6,0.0001,,1,0.0,SGIS실제인접,6513.6,43306.8,15.04,False,309.18,0,실측(원자료 기반)
2019,충청남도,금산군,13,5,57620.6,0.0002,30.0,2,0.0,SGIS실제인접,6513.6,43306.8,15.04,False,166.98,0,실측(원자료 기반)
2020,충청남도,금산군,0,13,57620.6,0.0,30.0,0,0.0,SGIS실제인접,6513.6,43306.8,15.04,False,166.98,0,실측(원자료 기반)
2021,충청남도,금산군,1,0,57620.6,0.0,30.0,1,0.0,SGIS실제인접,6513.6,43306.8,15.04,False,127.52,0,실측(원자료 기반)
2022,충청남도,금산군,0,1,57620.6,0.0,-100.0,0,0.0,centroid근접(대체),6513.6,43306.8,15.04,False,137.01,0,실측(원자료 기반)
2023,충청남도,금산군,7,0,57620.6,0.0001,-100.0,1,0.0,SGIS실제인접,6513.6,43306.8,15.04,False,166.98,0,추정(시군구 평균비중 x 국가총량)
2024,충청남도,금산군,6,7,57620.6,0.0001,-57.83,2,0.0,SGIS실제인접,6513.6,43306.8,15.04,False,166.98,0,추정(시군구 평균비중 x 국가총량)
2025,충청남도,금산군,9,6,57620.6,0.0002,24.83,3,0.0,SGIS실제인접,6513.6,43306.8,15.04,False,166.98,0,추정(시군구 평균비중 x 국가총량)
2016,충청남도,논산시,4,6,55346.7,0.0001,,1,0.0003,SGIS실제인접,3772.0,23061.7,16.36,False,196.75,0,추정(시군구 평균비중 x 국가총량)
2017,충청남도,논산시,5,4,55346.7,0.0001,,2,0.0002,SGIS실제인접,3772.0,23061.7,16.36,False,310.09,0,실측(원자료 기반)
2018,충청남도,논산시,6,5,55346.7,0.0001,,3,0.0,SGIS실제인접,3772.0,23061.7,16.36,False,310.09,0,실측(원자료 기반)
2019,충청남도,논산시,1,6,55346.7,0.0,-15.78,4,0.0002,SGIS실제인접,3772.0,23061.7,16.36,False,196.75,0,실측(원자료 기반)
2020,충청남도,논산시,1,1,55346.7,0.0,-21.11,5,0.0,SGIS실제인접,3772.0,23061.7,16.36,False,196.75,0,실측(원자료 기반)
2021,충청남도,논산시,0,1,55346.7,0.0,-61.11,0,0.0,SGIS실제인접,3772.0,23061.7,16.36,False,151.78,0,실측(원자료 기반)
2022,충청남도,논산시,0,0,55346.7,0.0,-50.0,0,0.0002,centroid근접(대체),3772.0,23061.7,16.36,False,166.18,0,실측(원자료 기반)
2023,충청남도,논산시,3,0,55346.7,0.0001,-100.0,1,0.0002,SGIS실제인접,3772.0,23061.7,16.36,False,196.75,0,추정(시군구 평균비중 x 국가총량)
2024,충청남도,논산시,3,3,55346.7,0.0,-15.66,2,0.0002,SGIS실제인접,3772.0,23061.7,16.36,False,196.75,0,추정(시군구 평균비중 x 국가총량)
2025,충청남도,논산시,5,3,55346.7,0.0001,24.83,3,0.0003,SGIS실제인접,3772.0,23061.7,16.36,False,196.75,0,추정(시군구 평균비중 x 국가총량)
2016,충청남도,당진시,0,0,70961.6,0.0,,0,0.0024,SGIS실제인접,0.0,0.0,0.0,True,273.19,0,추정(시군구 평균비중 x 국가총량)
2017,충청남도,당진시,0,0,70961.6,0.0,,0,0.0005,SGIS실제인접,0.0,0.0,0.0,True,384.06,0,실측(원자료 기반)
2018,충청남도,당진시,0,0,70961.6,0.0,,0,0.0001,SGIS실제인접,0.0,0.0,0.0,True,384.06,0,실측(원자료 기반)
2019,충청남도,당진시,0,0,70961.6,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,273.19,0,실측(원자료 기반)
2020,충청남도,당진시,0,0,70961.6,0.0,,0,0.0001,SGIS실제인접,0.0,0.0,0.0,True,273.19,0,실측(원자료 기반)
2021,충청남도,당진시,0,0,70961.6,0.0,,0,0.0007,SGIS실제인접,0.0,0.0,0.0,True,193.34,0,실측(원자료 기반)
2022,충청남도,당진시,0,0,70961.6,0.0,,0,0.0018,centroid근접(대체),0.0,0.0,0.0,True,247.47,0,실측(원자료 기반)
2023,충청남도,당진시,0,0,70961.6,0.0,,0,0.0018,SGIS실제인접,0.0,0.0,0.0,True,273.19,0,추정(시군구 평균비중 x 국가총량)
2024,충청남도,당진시,0,0,70961.6,0.0,,0,0.0015,SGIS실제인접,0.0,0.0,0.0,True,273.19,0,추정(시군구 평균비중 x 국가총량)
2025,충청남도,당진시,0,0,70961.6,0.0,,0,0.0025,SGIS실제인접,0.0,0.0,0.0,True,273.19,0,추정(시군구 평균비중 x 국가총량)
2016,충청남도,보령시,271,386,58410.5,0.0046,,1,0.003,SGIS실제인접,12796.1,34826.5,36.74,False,250.26,0,추정(시군구 평균비중 x 국가총량)
2017,충청남도,보령시,10,271,58410.5,0.0002,,2,0.0,SGIS실제인접,12796.1,34826.5,36.74,False,321.3,0,실측(원자료 기반)
2018,충청남도,보령시,32,10,58410.5,0.0005,,3,0.0003,SGIS실제인접,12796.1,34826.5,36.74,False,321.3,0,실측(원자료 기반)
2019,충청남도,보령시,226,32,58410.5,0.0039,243.31,4,0.0008,SGIS실제인접,12796.1,34826.5,36.74,False,250.26,0,실측(원자료 기반)
2020,충청남도,보령시,33,226,58410.5,0.0006,246.95,5,0.0002,SGIS실제인접,12796.1,34826.5,36.74,False,250.26,0,실측(원자료 기반)
2021,충청남도,보령시,27,33,58410.5,0.0005,167.56,6,0.001,SGIS실제인접,12796.1,34826.5,36.74,False,197.99,0,실측(원자료 기반)
2022,충청남도,보령시,175,27,58410.5,0.003,148.19,7,0.0018,centroid근접(대체),12796.1,34826.5,36.74,False,219.25,0,실측(원자료 기반)
2023,충청남도,보령시,205,175,58410.5,0.0035,182.34,8,0.0023,SGIS실제인접,12796.1,34826.5,36.74,False,250.26,0,추정(시군구 평균비중 x 국가총량)
2024,충청남도,보령시,173,205,58410.5,0.003,183.18,9,0.0019,SGIS실제인접,12796.1,34826.5,36.74,False,250.26,0,추정(시군구 평균비중 x 국가총량)
2025,충청남도,보령시,286,173,58410.5,0.0049,22.24,10,0.0032,SGIS실제인접,12796.1,34826.5,36.74,False,250.26,0,추정(시군구 평균비중 x 국가총량)
2016,충청남도,부여군,17,24,62408.1,0.0003,,1,0.003,SGIS실제인접,6609.6,33729.5,19.6,False,224.24,0,추정(시군구 평균비중 x 국가총량)
2017,충청남도,부여군,7,17,62408.1,0.0001,,2,0.0003,SGIS실제인접,6609.6,33729.5,19.6,False,312.32,0,실측(원자료 기반)
2018,충청남도,부여군,1,7,62408.1,0.0,,3,0.0003,SGIS실제인접,6609.6,33729.5,19.6,False,312.32,0,실측(원자료 기반)
2019,충청남도,부여군,3,1,62408.1,0.0,18.39,4,0.0014,SGIS실제인접,6609.6,33729.5,19.6,False,224.24,0,실측(원자료 기반)
2020,충청남도,부여군,2,3,62408.1,0.0,26.98,5,0.0002,SGIS실제인접,6609.6,33729.5,19.6,False,224.24,0,실측(원자료 기반)
2021,충청남도,부여군,0,2,62408.1,0.0,22.22,0,0.0007,SGIS실제인접,6609.6,33729.5,19.6,False,176.35,0,실측(원자료 기반)
2022,충청남도,부여군,20,0,62408.1,0.0003,-66.67,1,0.0042,centroid근접(대체),6609.6,33729.5,19.6,False,193.18,0,실측(원자료 기반)
2023,충청남도,부여군,13,20,62408.1,0.0002,-67.65,2,0.0022,SGIS실제인접,6609.6,33729.5,19.6,False,224.24,0,추정(시군구 평균비중 x 국가총량)
2024,충청남도,부여군,11,13,62408.1,0.0002,-25.48,3,0.0019,SGIS실제인접,6609.6,33729.5,19.6,False,224.24,0,추정(시군구 평균비중 x 국가총량)
2025,충청남도,부여군,18,11,62408.1,0.0003,4.79,4,0.0031,SGIS실제인접,6609.6,33729.5,19.6,False,224.24,0,추정(시군구 평균비중 x 국가총량)
2016,충청남도,서산시,238,338,74416.3,0.0032,,1,0.0019,SGIS실제인접,12525.1,25118.8,49.86,False,280.96,0,추정(시군구 평균비중 x 국가총량)
2017,충청남도,서산시,0,238,74416.3,0.0,,0,0.0,SGIS실제인접,12525.1,25118.8,49.86,False,370.68,0,실측(원자료 기반)
2018,충청남도,서산시,0,0,74416.3,0.0,,0,0.0,SGIS실제인접,12525.1,25118.8,49.86,False,370.68,0,실측(원자료 기반)
2019,충청남도,서산시,0,0,74416.3,0.0,-100.0,0,0.0001,SGIS실제인접,12525.1,25118.8,49.86,False,280.96,0,실측(원자료 기반)
2020,충청남도,서산시,24,0,74416.3,0.0003,,1,0.0004,SGIS실제인접,12525.1,25118.8,49.86,False,280.96,0,실측(원자료 기반)
2021,충청남도,서산시,4,24,74416.3,0.0001,-83.33,2,0.0005,SGIS실제인접,12525.1,25118.8,49.86,False,208.25,0,실측(원자료 기반)
2022,충청남도,서산시,353,4,74416.3,0.0047,4320.83,3,0.0024,centroid근접(대체),12525.1,25118.8,49.86,False,253.31,0,실측(원자료 기반)
2023,충청남도,서산시,180,353,74416.3,0.0024,2864.2,4,0.0015,SGIS실제인접,12525.1,25118.8,49.86,False,280.96,0,추정(시군구 평균비중 x 국가총량)
2024,충청남도,서산시,152,180,74416.3,0.002,2886.76,5,0.0012,SGIS실제인접,12525.1,25118.8,49.86,False,280.96,0,추정(시군구 평균비중 x 국가총량)
2025,충청남도,서산시,251,152,74416.3,0.0034,0.2,6,0.002,SGIS실제인접,12525.1,25118.8,49.86,False,280.96,0,추정(시군구 평균비중 x 국가총량)
2016,충청남도,서천군,168,238,36765.3,0.0046,,1,0.04,SGIS실제인접,6089.1,14819.9,41.09,False,232.86,0,추정(시군구 평균비중 x 국가총량)
2017,충청남도,서천군,0,168,36765.3,0.0,,0,0.0046,SGIS실제인접,6089.1,14819.9,41.09,False,295.83,0,실측(원자료 기반)
2018,충청남도,서천군,15,0,36765.3,0.0004,,1,0.0255,SGIS실제인접,6089.1,14819.9,41.09,False,295.83,0,실측(원자료 기반)
2019,충청남도,서천군,22,15,36765.3,0.0006,-26.67,2,0.0254,SGIS실제인접,6089.1,14819.9,41.09,False,232.86,0,실측(원자료 기반)
2020,충청남도,서천군,12,22,36765.3,0.0003,0.61,3,0.0117,SGIS실제인접,6089.1,14819.9,41.09,False,232.86,0,실측(원자료 기반)
2021,충청남도,서천군,38,12,36765.3,0.001,72.63,4,0.0062,SGIS실제인접,6089.1,14819.9,41.09,False,193.6,0,실측(원자료 기반)
2022,충청남도,서천군,185,38,36765.3,0.005,186.02,5,0.0127,centroid근접(대체),6089.1,14819.9,41.09,False,200.19,1,실측(원자료 기반)
2023,충청남도,서천군,127,185,36765.3,0.0034,190.66,6,0.0302,SGIS실제인접,6089.1,14819.9,41.09,False,232.86,0,추정(시군구 평균비중 x 국가총량)
2024,충청남도,서천군,107,127,36765.3,0.0029,113.21,7,0.0255,SGIS실제인접,6089.1,14819.9,41.09,False,232.86,0,추정(시군구 평균비중 x 국가총량)
2025,충청남도,서천군,177,107,36765.3,0.0048,6.04,8,0.0422,SGIS실제인접,6089.1,14819.9,41.09,False,232.86,0,추정(시군구 평균비중 x 국가총량)
2016,충청남도,아산시,0,0,54283.6,0.0,,0,0.0014,SGIS실제인접,3711.1,21050.9,17.63,False,242.89,0,추정(시군구 평균비중 x 국가총량)
2017,충청남도,아산시,0,0,54283.6,0.0,,0,0.0006,SGIS실제인접,3711.1,21050.9,17.63,False,375.36,0,실측(원자료 기반)
2018,충청남도,아산시,0,0,54283.6,0.0,,0,0.0001,SGIS실제인접,3711.1,21050.9,17.63,False,375.36,0,실측(원자료 기반)
2019,충청남도,아산시,0,0,54283.6,0.0,,0,0.0,SGIS실제인접,3711.1,21050.9,17.63,False,242.89,0,실측(원자료 기반)
2020,충청남도,아산시,0,0,54283.6,0.0,,0,0.0,SGIS실제인접,3711.1,21050.9,17.63,False,242.89,0,실측(원자료 기반)
2021,충청남도,아산시,0,0,54283.6,0.0,,0,0.0006,SGIS실제인접,3711.1,21050.9,17.63,False,162.76,0,실측(원자료 기반)
2022,충청남도,아산시,0,0,54283.6,0.0,,0,0.0019,centroid근접(대체),3711.1,21050.9,17.63,False,218.11,0,실측(원자료 기반)
2023,충청남도,아산시,0,0,54283.6,0.0,,0,0.0011,SGIS실제인접,3711.1,21050.9,17.63,False,242.89,0,추정(시군구 평균비중 x 국가총량)
2024,충청남도,아산시,0,0,54283.6,0.0,,0,0.0009,SGIS실제인접,3711.1,21050.9,17.63,False,242.89,0,추정(시군구 평균비중 x 국가총량)
2025,충청남도,아산시,0,0,54283.6,0.0,,0,0.0015,SGIS실제인접,3711.1,21050.9,17.63,False,242.89,0,추정(시군구 평균비중 x 국가총량)
