연도,시도,시군구,시군구코드,log_피해밀도_본per_ha,log_인접시군_피해밀도_본per_ha,연속발생연수,집단발생여부,소나무류_면적비율(%),최근감염목과의_거리_km,데이터유형,인접시군_산정방식,임상도_기준판,stnId,거리_km,겨울철_평균최저기온,여름철_평균기온,연강수량_mm,평균풍속_ms,GDD_솔수염하늘소_base11.9,GDD_북방수염하늘소_base8.3,SPI3_최저월(최심가뭄),SPI3_유효월수,연간관측일수,겨울철_자료완전성,대응자원투입예산_소나무림ha당_log,예찰진단예산_소나무림ha당_log,예산자료_사용가능여부,대응자원투입예산_원,예찰진단예산_원,소나무림면적_원자료_ha,소나무림면적_보정_flag,log_소나무림면적,면적하한미달_flag,소나무림면적_자료유효_flag,예산결측사유,집계구분_지자체대응역량,대응자원투입예산_원_산림병해충포괄,예찰진단예산_원_산림병해충포괄,대응자원투입예산_소나무림ha당_log_산림병해충포괄,예찰진단예산_소나무림ha당_log_산림병해충포괄,대응자원투입예산_원_재선충명시,예찰진단예산_원_재선충명시,대응자원투입예산_총액_재선충명시,예찰진단예산_총액_재선충명시,대응자원투입예산_소나무림ha당_log_재선충명시,예찰진단예산_소나무림ha당_log_재선충명시,대응자원투입사업_재선충명시_존재_flag,예찰사업_재선충명시_존재_flag,예찰사업명_2016비표준_flag,재선충명시_집계범위,이동통제예산_원_산림병해충포괄,이동통제예산_소나무림ha당_log_산림병해충포괄,예찰진단예산비중_산림병해충포괄,이동통제예산비중_산림병해충포괄,이동통제예산비중_광의예산대비_산림병해충포괄,활동방제법인수_확장,방제법인수_소나무림1만ha당_log,반출금지구역_지정여부,반출금지구역면적_ha,반출금지구역면적비율,법인자료_연도완전여부,법인자료_관측여부,법인자료_최신성주의플래그,반출금지구역_이력완전_flag,확장자료_250to229_source_units,예찰자료_신뢰_flag,도로소나무비율_500m,주거지소나무비율_300m,log1p_원목생산업체수,면적_0_의심_flag,도로인접소나무면적_500m_ha_복원,주거지인접소나무면적_300m_ha_복원,원목생산업체수_누적stock,당해연도_신규원목생산업체수,임상도판_후기_flag,도로소나무비율_500m_최종사용_flag,주거지소나무비율_300m_최종사용_flag,원목생산업체수_조건부핵심_flag,log면적_동시투입필수_flag,집계구분_인위적확산,국비지원액_최종_원,log_국비지원액_최종_원,산림면적당_국비지원액_최종(원per ha),log_국비지원액_최종_per_ha,log_국비지원액_직접방제_원,log_국비지원액_예찰진단_원,예찰진단_예산비중,국비비율_최종(%),국비비율_결측_flag,매칭사업수_최종,매칭사업_없음_flag,index_eligible,국가대응수준_관측포함,도로소나무비율_500m_보정전,기후자료_결측사유,관측소_원거리_도서지역_flag,관측소_대도시권_재사용_flag,"도로소나무비율_500m_TierB참고(2023고정,104포함)",도로소나무비율_500m_TierA_통합시집계_flag
2018,전북특별자치도,부안군,45800,0.0,0.0251802985302982,0,0,13.3185,248.82,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),243,8.78,-4.53,26.01,1359.0,1.7,2026.8,2855.0,-0.99,12.0,365,True,9.941814102772051,8.326232025384863,1,149570000.0,29725000.0,7197.644415441628,0,8.881509086952162,0,1,observed,단독단위_원값유지,149570000.0,29725000.0,9.941814102772,8.326232025385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,0.165788226108,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1,0,0,1,1,0.15001777745415928,0.102855392,0.6931471805599452,0,1079.7746148410174,740.3165378268595,1,0,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.1500177769999999,,0,0,0.149852133,0
2019,전북특별자치도,부안군,45800,0.0,0.0239118200463128,0,0,13.3185,231.28,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),243,8.78,-3.01,24.39,1087.5,1.54,1935.4,2749.0,-1.32,12.0,365,True,10.17958870954988,8.743220637351461,1,189720000.0,45108000.0,7197.644415441628,0,8.881509086952162,0,1,observed,단독단위_원값유지,189720000.0,45108000.0,10.17958870955,8.743220637351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,0.192089529358,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1,0,1,1,1,0.1500177774541593,0.102855392,0.6931471805599452,0,1079.7746148410174,740.3165378268595,1,0,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.1500177769999999,,0,0,0.149852133,0
2020,전북특별자치도,부안군,45800,0.0,0.0116320842297076,1,0,12.9345,231.28,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),243,8.78,-0.4,24.25,1694.8,1.56,1813.2,2606.5,-1.69,12.0,366,True,10.993257730821266,8.534005588472969,1,415706000.0,35536000.0,6990.084484343518,0,8.852247921613115,0,1,observed,단독단위_원값유지,415706000.0,35536000.0,10.993257730821,8.534005588473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,0.078751534653,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1,0,1,1,1,0.14552121816474206,0.102855392,0.6931471805599452,0,1017.2056080845708,718.9678797502704,1,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.145521218,,0,0,0.149852133,0
2021,전북특별자치도,부안군,45800,0.0,0.0061808590750811,0,0,12.9345,216.67,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),243,8.78,-2.69,24.82,1354.0,1.5,1985.4,2838.9,-0.61,12.0,365,True,10.082853915159642,8.943467332591863,1,167260000.0,53521000.0,6990.084484343518,0,8.852247921613115,0,1,observed,단독단위_원값유지,167260000.0,53521000.0,10.08285391516,8.943467332592,44370000.0,0.0,147902000.0,0.0,8.755983730115,0.0,1.0,0.0,0,시군구직접_지방비,0,0.0,0.242416693465,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1,0,1,1,1,0.14538146934407853,0.102855392,0.6931471805599452,0,1016.2287507679682,718.9678797502704,1,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.145381469,,0,0,0.149852133,0
2022,전북특별자치도,부안군,45800,0.0,0.0002999550089979,0,0,12.9345,195.85,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),243,8.78,-3.18,25.17,971.2,1.51,1987.6,2835.4,-1.69,12.0,365,True,9.21813734461512,8.81406938427628,1,70441000.0,47024000.0,6990.084484343518,0,8.852247921613115,0,1,observed,단독단위_원값유지,70441000.0,47024000.0,9.218137344615,8.814069384276,10649000.0,0.0,53593000.0,0.0,7.329384819639,0.0,1.0,0.0,0,시군구직접_지방비,0,0.0,0.400323500617,0.0,0.0,0.0,0.0,1,1968.62,0.281630358604,0,1,1,1,1,1,0.14538146934407836,0.102855392,0.6931471805599452,0,1016.2287507679682,718.9678797502704,1,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.145381469,,0,0,0.149852133,0
2023,전북특별자치도,부안군,45800,0.0,0.0003999200213269,1,0,12.9345,231.28,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024),243,8.78,-3.78,25.22,1853.6,1.5,2137.4,2995.0,-1.73,12.0,365,True,9.724016675407096,8.5900270326196,1,116827000.0,37584000.0,6990.084484343518,0,8.852247921613115,0,1,observed,단독단위_원값유지,116827000.0,37584000.0,9.724016675407,8.59002703262,28095000.0,0.0,119493000.0,0.0,8.299103031695,0.0,1.0,0.0,0,시군구직접_지방비,0,0.0,0.243402348278,0.0,0.0,,,1,1968.62,0.281630358604,0,0,1,1,1,1,0.14985213284825852,0.102855392,0.6931471805599452,0,1047.4790698290813,718.9678797502704,1,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.149852133,,0,0,0.149852133,0
2016,전북특별자치도,순창군,45770,0.0136070034062169,0.0051865266873,1,0,18.5656,190.69,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019),254,7.74,-4.34,23.93,1509.9,1.66,1850.8,2669.3,-0.78,11.0,366,True,10.675200187270429,,1,401162900.0,0.0,9271.505594998516,0,9.134701061229318,0,1,observed,단독단위_원값유지,401162900.0,0.0,10.67520018727,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,시군구직접_지방비,0,0.0,0.0,0.0,0.0,4.0,1.670400151889,1,10508.0,1.133365006614,1,1,0,0,1,0,0.1818836661221354,0.133040863,1.791759469228055,0,1686.3354269578415,1233.4891056679312,5,0,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.181883666,,0,0,0.22209569,0
2017,전북특별자치도,순창군,45770,0.0020977980821461,0.001998002662673,2,1,18.5656,226.66,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),254,7.74,-5.78,24.46,1023.2,1.67,1838.8,2605.5,-2.1,12.0,365,True,10.722508596537034,10.001677043506133,1,420597810.0,204552000.0,9271.505594998516,0,9.134701061229318,0,1,observed,단독단위_원값유지,420597810.0,204552000.0,10.722508596537,10.001677043506,0.0,204552000.0,0.0,409106000.0,0.0,10.001677043506,0.0,1.0,0,시군구직접_지방비,21376000,7.74351193441,0.316386440937,0.033062871844,0.033062871844,4.0,1.670400151889,1,13156.0,1.418971262564,1,1,0,0,1,1,0.1928115956924254,0.133040863,1.791759469228055,0,1787.6537910945935,1233.4891056679312,5,0,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.192811596,,0,0,0.22209569,0
2018,전북특별자치도,순창군,45770,0.0109399400383343,0.0020977980821461,3,1,18.5656,226.66,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),254,7.74,-6.54,25.77,1523.3,1.43,1919.8,2726.1,-1.34,12.0,365,True,9.986089078248396,9.309005262738552,1,201388030.0,102320000.0,9271.505594998516,0,9.134701061229318,0,1,observed,단독단위_원값유지,201388030.0,102320000.0,9.986089078248,9.309005262739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,0.336902517856,0.0,0.0,4.0,1.670400151889,1,20526.0,2.213879912996,1,1,0,0,1,1,0.19283143326156674,0.133040863,1.791759469228055,0,1787.8377099510817,1233.4891056679312,5,0,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.192831433,,0,0,0.22209569,0
2019,전북특별자치도,순창군,45770,0.0037927982386962,0.0016985566355814,4,1,18.5656,190.69,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),254,7.74,-4.57,23.95,1284.2,1.45,1843.6,2634.1,-1.24,12.0,365,True,10.772161734263149,9.08097403442793,1,442009450.0,81455000.0,9271.505594998516,0,9.134701061229318,0,1,observed,단독단위_원값유지,442009450.0,81455000.0,10.772161734263,9.080974034428,442009450.0,0.0,1244899330.0,0.0,10.772161734263,0.0,1.0,0.0,0,시군구직접_지방비,0,0.0,0.155607510692,0.0,0.0,5.0,1.855182895541,1,22078.0,2.381274516181,1,1,0,1,1,1,0.19223253685665287,0.133040863,1.791759469228055,0,1782.2850423362593,1233.4891056679312,5,0,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.192232537,,0,0,0.22209569,0
2020,전북특별자치도,순창군,45770,0.0022973590486834,0.0022973590486834,5,1,17.766,190.69,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),254,7.74,-2.32,24.4,2133.7,1.74,1775.2,2544.2,-2.08,12.0,366,True,9.98785945093616,8.417004702794602,1,193055870.0,40123000.0,8872.187754812434,0,9.090676691431664,0,1,observed,단독단위_원값유지,193055870.0,40123000.0,9.987859450936,8.417004702795,193055870.0,0.0,565340940.0,0.0,9.987859450936,0.0,1.0,0.0,0,시군구직접_지방비,0,0.0,0.172069621917,0.0,0.0,4.0,1.706287064657,1,22996.0,2.591919900199,1,1,0,1,1,1,0.22202725255073066,0.133040863,1.791759469228055,0,1969.8674753012424,1180.3635155982786,5,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.222027253,,0,0,0.22209569,0
2021,전북특별자치도,순창군,45770,0.0023971245997214,0.0006997551142733,6,0,17.766,198.42,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),254,7.74,-4.59,24.92,1232.6,1.5,1965.7,2790.0,-0.83,12.0,365,True,9.388562561986864,8.749021883815123,1,106021830.0,55926000.0,8872.187754812434,0,9.090676691431664,0,1,observed,단독단위_원값유지,106021830.0,55926000.0,9.388562561987,8.749021883815,106021830.0,0.0,357454760.0,0.0,9.388562561987,0.0,1.0,0.0,0,시군구직접_지방비,0,0.0,0.345333432378,0.0,0.0,3.0,1.477357614721,1,22996.0,2.591919900199,1,1,0,1,1,1,0.22202725255073066,0.133040863,1.791759469228055,0,1969.8674753012424,1180.3635155982786,5,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.222027253,,0,0,0.22209569,0
2022,전북특별자치도,순창군,45770,0.0069756137364252,0.0020977980821461,7,0,17.766,154.37,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),254,7.74,-5.23,25.19,877.1,1.66,1956.2,2772.3,-2.12,12.0,365,True,9.256183893274535,8.981054507661506,1,92875000.0,70534000.0,8872.187754812434,0,9.090676691431664,0,1,observed,단독단위_원값유지,92875000.0,70534000.0,9.256183893275,8.981054507662,92875000.0,0.0,333712000.0,0.0,9.256183893275,0.0,1.0,0.0,0,시군구직접_지방비,0,0.0,0.431640852095,0.0,0.0,3.0,1.477357614721,1,22996.0,2.591919900199,0,1,1,1,1,1,0.22202725255073066,0.133040863,1.791759469228055,0,1969.8674753012424,1180.3635155982786,5,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.222027253,,0,0,0.22209569,0
2023,전북특별자치도,순창군,45770,0.0103462920541443,0.0038924147153438,8,0,17.766,190.69,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024),254,7.74,-5.78,25.15,2097.3,1.56,2061.1,2900.3,-1.45,12.0,365,True,9.996169848210382,8.862363583814352,1,194667000.0,62639000.0,8872.187754812434,0,9.090676691431664,0,1,observed,단독단위_원값유지,194667000.0,62639000.0,9.99616984821,8.862363583814,194667000.0,0.0,584625000.0,0.0,9.99616984821,0.0,1.0,0.0,0,시군구직접_지방비,0,0.0,0.243441660902,0.0,0.0,,,1,22996.0,2.591919900199,0,0,1,1,1,1,0.22209568987897915,0.133040863,1.791759469228055,0,1970.4746612146184,1180.3635155982786,5,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.22209569,,0,0,0.22209569,0
2016,전북특별자치도,완주군,45710,0.0,0.0031948908965191,1,0,5.9925,183.13,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019),146,12.36,-1.44,25.6,1117.7,1.76,2197.0,3068.4,-1.42,11.0,366,True,10.095660608242667,,1,119312000.0,0.0,4922.801803117838,0,8.50163311957703,0,1,observed,단독단위_원값유지,119312000.0,0.0,10.095660608243,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,시군구직접_지방비,0,0.0,0.0,0.0,0.0,1.0,1.109012524963,0,0.0,0.0,1,1,0,0,1,0,0.17980225878436087,0.124920409,2.6390573296152584,0,885.1308848098605,614.9584146714178,13,2,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.1798022589999999,,0,0,0.1852262789999999,0
2017,전북특별자치도,완주군,45710,0.0,0.001598721363697,0,0,5.9925,281.61,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),146,12.36,-2.12,25.23,947.8,1.68,2042.2,2844.4,-1.78,12.0,365,True,10.629852598433777,0.0,1,203558000.0,0.0,4922.801803117838,0,8.50163311957703,0,1,observed,단독단위_원값유지,203558000.0,0.0,10.629852598434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,0.0,0.0,0.0,1.0,1.109012524963,0,0.0,0.0,1,1,0,0,1,1,0.1856089825260989,0.124920409,2.833213344056216,0,913.716236187268,614.9584146714178,16,3,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.185608983,,0,0,0.1852262789999999,0
2018,전북특별자치도,완주군,45710,0.0,0.001598721363697,0,0,5.9925,281.61,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),146,12.36,-4.18,26.55,1332.5,1.69,2157.4,3006.4,-1.03,12.0,365,True,10.348111562082368,9.01134299623448,1,153577000.0,40340000.0,4922.801803117838,0,8.50163311957703,0,1,observed,단독단위_원값유지,153577000.0,40340000.0,10.348111562082,9.011342996234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,0.208027145634,0.0,0.0,1.0,1.109012524963,1,559.0,0.113553220779,1,1,0,0,1,1,0.18567958839470527,0.124920409,2.8903717578961645,0,914.0638106085772,614.9584146714178,17,1,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.185679588,,0,0,0.1852262789999999,0
2019,전북특별자치도,완주군,45710,0.0,0.00129915573162,0,0,5.9925,183.13,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),146,12.36,-2.58,24.79,968.9,1.63,2069.1,2905.0,-1.42,12.0,365,True,10.73031077539296,8.83543003523768,1,225070000.0,33832000.0,4922.801803117838,0,8.50163311957703,0,1,observed,단독단위_원값유지,225070000.0,33832000.0,10.730310775393,8.835430035238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,0.130674927193,0.0,0.0,1.0,1.109012524963,1,559.0,0.113553220779,1,1,0,1,1,1,0.18567958839470547,0.124920409,2.9444389791664403,0,914.0638106085772,614.9584146714178,18,1,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.185679588,,0,0,0.1852262789999999,0
2020,전북특별자치도,완주군,45710,0.0,0.0016985566355814,0,0,6.2956,183.13,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),146,12.36,-0.19,24.88,1780.8,1.64,1947.0,2778.8,-1.6,12.0,366,True,9.9174885492458,9.090102280022062,1,104890000.0,45854000.0,5171.838412920555,0,8.55098349673558,0,1,observed,단독단위_원값유지,104890000.0,45854000.0,9.917488549246,9.090102280022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,0.304184577827,0.0,0.0,0.0,0.0,1,320.0,0.061873549491,1,1,0,1,1,1,0.18516904003246284,0.124920409,2.9444389791664403,0,957.6643539556228,646.0681698239466,18,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.18516904,,0,0,0.1852262789999999,0
2021,전북특별자치도,완주군,45710,0.0,0.000499875041651,0,0,6.2956,158.6,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),146,12.36,-2.44,25.4,1496.6,1.61,2120.4,3007.5,-0.66,12.0,365,True,9.664653548791268,8.778492609184422,1,81456000.0,33576000.0,5171.838412920555,0,8.55098349673558,0,1,observed,단독단위_원값유지,81456000.0,33576000.0,9.664653548791,8.778492609184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,0.291883997496,0.0,0.0,0.0,0.0,1,1640.0,0.31710194114,1,1,0,1,1,1,0.18522627883402853,0.124920409,2.995732273553991,0,957.96038481454,646.0681698239466,19,1,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.1852262789999999,,0,0,0.1852262789999999,0
2022,전북특별자치도,완주군,45710,0.0,0.000499875041651,1,0,6.2956,149.86,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),146,12.36,-3.1,25.68,1071.5,1.61,2145.2,3023.9,-2.07,12.0,365,True,9.823079026971923,8.854943596431523,1,95440000.0,36244000.0,5171.838412920555,0,8.55098349673558,0,1,observed,단독단위_원값유지,95440000.0,36244000.0,9.823079026972,8.854943596432,17427000.0,0.0,70156000.0,0.0,8.122844516464,0.0,1.0,0.0,0,시군구직접_지방비,0,0.0,0.275234652653,0.0,0.0,0.0,0.0,1,5344.0,1.033288276496,0,1,1,1,1,1,0.18522627883402873,0.124920409,3.091042453358316,0,957.96038481454,646.0681698239466,21,2,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.1852262789999999,,0,0,0.1852262789999999,0
2023,전북특별자치도,완주군,45710,0.0,0.0023971245997214,2,0,6.2956,183.13,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024),146,12.36,-3.39,25.78,1986.6,1.57,2271.6,3152.4,-1.82,12.0,365,True,9.97498945708754,8.891243087128537,1,111098350.0,37584000.0,5171.838412920555,0,8.55098349673558,0,1,observed,단독단위_원값유지,111098350.0,37584000.0,9.974989457088,8.891243087129,28952350.0,0.0,128247600.0,0.0,8.630357053207,0.0,1.0,0.0,0,시군구직접_지방비,0,0.0,0.252780508245,0.0,0.0,,,1,7086.0,1.370112411536,0,0,1,1,1,1,0.18522627850479112,0.124920409,3.1780538303479458,0,957.96038481454,646.0681698239466,23,2,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.1852262789999999,,0,0,0.1852262789999999,0
2016,전북특별자치도,익산시,45140,0.00129915573162,0.0225439644348945,1,0,4.4402,205.6,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019),140,20.6,-1.92,25.14,1144.4,2.08,2039.6,2881.8,-1.24,11.0,366,True,11.331520303489578,,1,187780000.0,0.0,2251.3229684613457,0,7.719273308385259,0,1,observed,단독단위_원값유지,187780000.0,0.0,11.33152030349,,187780000.0,0.0,375560000.0,0.0,11.33152030349,0.0,1.0,0.0,1,시군구직접_지방비,0,0.0,0.0,0.0,0.0,0.0,0.0,1,6541.0,2.905402775005,1,1,0,0,1,0,0.07734239480985838,0.29516919,1.3862943611198906,0,174.12271029930992,664.521177029131,3,0,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.0773423949999999,,0,0,0.0662154259999999,0
2017,전북특별자치도,익산시,45140,0.0006997551142733,0.0024968801985871,2,0,4.4402,289.2,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),140,20.6,-2.67,24.78,774.4,2.19,1920.9,2706.0,-1.69,12.0,365,True,11.77511187091903,11.146402512356492,1,292617685.0,156046000.0,2251.3229684613457,0,7.719273308385259,0,1,observed,단독단위_원값유지,292617685.0,156046000.0,11.775111870919,11.146402512357,276635685.0,0.0,722570370.0,0.0,11.718946811694,0.0,1.0,0.0,0,시군구직접_지방비,21374000,9.158517804114,0.331986147026,0.045472949685,0.068071866298,0.0,0.0,1,8848.0,3.930133580988,1,1,0,0,1,1,0.07734378441059617,0.29516919,1.791759469228055,0,174.12583738691313,664.521177029131,5,2,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.0773437839999999,,0,0,0.0662154259999999,0
2018,전북특별자치도,익산시,45140,9.999500033330834e-05,0.0144944461504525,3,0,4.4402,289.2,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),140,20.6,-4.59,25.55,1637.1,2.0,1931.3,2751.8,-0.72,12.0,365,True,10.19967783927617,9.793661376848522,1,60546000.0,40341000.0,2251.3229684613457,0,7.719273308385259,0,1,observed,단독단위_원값유지,60546000.0,40341000.0,10.199677839276,9.793661376849,44952000.0,0.0,231826000.0,0.0,9.901882584956,0.0,1.0,0.0,0,시군구직접_지방비,0,0.0,0.399863213298,0.0,0.0,0.0,0.0,1,13896.0,6.172370732529,1,1,0,0,1,1,0.07648662965560657,0.29516919,1.9459101490553128,0,172.1961068992046,664.521177029131,6,1,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.07648663,,0,0,0.0662154259999999,0
2019,전북특별자치도,익산시,45140,0.0013990209137073,0.013804280976397,4,1,4.4402,205.6,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),140,20.6,-2.89,24.12,1008.1,1.91,1888.7,2691.9,-1.22,12.0,365,True,10.478142018364656,9.771809841892065,1,79988000.0,39469000.0,2251.3229684613457,0,7.719273308385259,0,1,observed,단독단위_원값유지,79988000.0,39469000.0,10.478142018365,9.771809841892,71775000.0,0.0,207880000.0,0.0,10.369804841489,0.0,1.0,0.0,0,시군구직접_지방비,0,0.0,0.330403408758,0.0,0.0,1.0,1.694115899182,1,14777.0,6.563696194198,1,1,0,1,1,1,0.07648662965560642,0.29516919,2.19722457733622,0,172.1961068992046,664.521177029131,8,2,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.07648663,,0,0,0.0662154259999999,0
2020,전북특별자치도,익산시,45140,0.0,0.0066776547532405,5,0,4.2578,205.6,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),140,20.6,-0.55,24.11,1664.8,2.08,1788.4,2582.5,-2.11,12.0,366,True,10.127365965916692,9.676032969390988,1,54009000.0,34391000.0,2158.859307501767,0,7.677335262806338,0,1,observed,단독단위_원값유지,54009000.0,34391000.0,10.127365965917,9.676032969391,44844000.0,0.0,155856000.0,0.0,9.941413235832,0.0,1.0,0.0,0,시군구직접_지방비,0,0.0,0.389038461538,0.0,0.0,0.0,0.0,1,14003.0,6.486295772652,1,1,0,1,1,1,0.06621542617816933,0.29516919,2.19722457733622,0,142.9497887202945,637.2287531192576,8,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.0662154259999999,,0,0,0.0662154259999999,0
2021,전북특별자치도,익산시,45140,0.0,0.0036931718376175,6,0,4.2578,172.23,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),140,20.6,-2.73,24.75,1151.7,2.04,1960.1,2803.9,-0.84,12.0,365,True,9.575259597368191,9.81334010346442,1,31094000.0,39453000.0,2158.859307501767,0,7.677335262806338,0,1,observed,단독단위_원값유지,31094000.0,39453000.0,9.575259597368,9.813340103464,21941000.0,0.0,106383000.0,0.0,9.22663071682,0.0,1.0,0.0,0,시군구직접_지방비,0,0.0,0.559244191815,0.0,0.0,0.0,0.0,1,17014.0,7.881013802464,1,1,0,1,1,1,0.06621542617816933,0.29516919,2.19722457733622,0,142.9497887202945,637.2287531192576,8,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.0662154259999999,,0,0,0.0662154259999999,0
2022,전북특별자치도,익산시,45140,0.0005998200719676,0.0061808590750811,7,0,4.2578,172.82,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),140,20.6,-3.45,24.98,1043.4,2.25,1919.8,2743.8,-1.68,12.0,364,True,9.61763407149132,9.988879313514166,1,32440000.0,47024000.0,2158.859307501767,0,7.677335262806338,0,1,observed,단독단위_원값유지,32440000.0,47024000.0,9.617634071491,9.988879313514,22633000.0,0.0,87506000.0,0.0,9.257679694325,0.0,1.0,0.0,0,시군구직접_지방비,0,0.0,0.591764824323,0.0,0.0,0.0,0.0,1,17389.0,8.054716645765,0,1,1,1,1,1,0.06621542617816933,0.29516919,2.19722457733622,0,142.9497887202945,637.2287531192576,8,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.0662154259999999,,0,0,0.0662154259999999,0
2023,전북특별자치도,익산시,45140,0.0009995003330835,0.0171520588175655,8,0,4.2578,205.6,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024),140,20.6,-4.28,25.0,2120.8,2.21,2067.2,2906.1,-1.5,12.0,365,True,11.145091407392233,10.052518783368358,1,149441000.0,50114000.0,2158.859307501767,0,7.677335262806338,0,1,observed,단독단위_원값유지,149441000.0,50114000.0,11.145091407392,10.052518783368,125267000.0,0.0,333077000.0,0.0,10.96863998837,0.0,1.0,0.0,0,시군구직접_지방비,0,0.0,0.251128761494,0.0,0.0,,,1,28673.0,13.28155100259,0,0,1,1,1,1,0.06621542617820653,0.29516919,2.302585092994046,0,142.9497887202945,637.2287531192576,9,1,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.0662154259999999,,0,0,0.0662154259999999,0
